Date,HashRate
2017-12-16,1.0354027766102E+14
2017-12-17,1.0332966341468E+14
2017-12-18,1.0398290852865E+14
2017-12-19,95437113030014
2017-12-20,96423520110305
2017-12-21,1.0234452238806E+14
2017-12-22,98442511607319
2017-12-23,1.0326064780938E+14
2017-12-24,1.0445959225674E+14
2017-12-25,101837043952081
2017-12-26,1.0770990282005E+14
2017-12-27,1.0641159034653E+14
2017-12-28,1.0760704714544E+14
2017-12-29,1.1011894114281E+14
2017-12-30,1.0738812564885E+14
2017-12-31,1.1049886277188E+14
2018-01-01,1.0533554420864E+14
2018-01-02,1.0421992824607E+14
2018-01-03,1.1030474608258E+14
2018-01-04,1.0570397890315E+14
2018-01-05,1.1405216023908E+14
2018-01-06,1.0748860681801E+14
2018-01-07,1.0170909782009E+14
2018-01-08,1.0068020069632E+14
2018-01-09,98548037046141
2018-01-10,1.036712669698E+14
2018-01-11,1.0135369265233E+14
2018-01-12,99934626562856
2018-01-13,98214898746809
2018-01-14,1.0680507983214E+14
2018-01-15,1.0672215360158E+14
2018-01-16,1.0342494558848E+14
2018-01-17,1.0706283809105E+14
2018-01-18,1.0828656384412E+14
2018-01-19,1.0671695049774E+14
2018-01-20,1.1081290814232E+14
2018-01-21,1.0370910737128E+14
2018-01-22,1.0648426574982E+14
2018-01-23,1.0508817944333E+14
2018-01-24,1.0987295136877E+14
2018-01-25,1.0804248755571E+14
2018-01-26,1.1228099501632E+14
2018-01-27,1.2246154455608E+14
2018-01-28,1.1115514938406E+14
2018-01-29,119641167165656
2018-01-30,1.2519732466077E+14
2018-01-31,1.1884098154207E+14
2018-02-01,1.1771135660034E+14
2018-02-02,1.2388969371216E+14
2018-02-03,1.2224203349039E+14
2018-02-04,1.268439315629E+14
2018-02-05,1.324721029052E+14
2018-02-06,1.3337221720031E+14
2018-02-07,1.3788661894767E+14
2018-02-08,1.3354211059713E+14
2018-02-09,1.3824503583957E+14
2018-02-10,1.3141688001239E+14
2018-02-11,1.2884976255468E+14
2018-02-12,1.3785277135516E+14
2018-02-13,1.3448773163545E+14
2018-02-14,1.4033076282126E+14
2018-02-15,1.363084150469E+14
2018-02-16,1.3963869244639E+14
2018-02-17,1.4024015772787E+14
2018-02-18,146911179583765
2018-02-19,1.418157811826E+14
2018-02-20,1.4131581741628E+14
2018-02-21,1.4241701847733E+14
2018-02-22,1.4516149644711E+14
2018-02-23,1.4701956012176E+14
2018-02-24,1.4318993052584E+14
2018-02-25,1.4285440446255E+14
2018-02-26,1.4095584836586E+14
2018-02-27,1.4807578480597E+14
2018-02-28,1.4482398642797E+14
2018-03-01,1.4345252609241E+14
2018-03-02,1.4764565121306E+14
2018-03-03,1.5198895443113E+14
2018-03-04,1.4320798954206E+14
2018-03-05,1.5677769333048E+14
2018-03-06,1.6219510437035E+14
2018-03-07,1.5986254267082E+14
2018-03-08,1.6275779602062E+14
2018-03-09,1.5353737112749E+14
2018-03-10,1.572971449629E+14
2018-03-11,158806450673752
2018-03-12,1.6487918674886E+14
2018-03-13,1.6703284368586E+14
2018-03-14,1.6256469634836E+14
2018-03-15,1.5991891865607E+14
2018-03-16,1.7011496139609E+14
2018-03-17,1.7056247164811E+14
2018-03-18,1.6100504901617E+14
2018-03-19,1.6723656495602E+14
2018-03-20,1.6417682003614E+14
2018-03-21,1.6438152468565E+14
2018-03-22,1.7086344658227E+14
2018-03-23,1.7543797926494E+14
2018-03-24,1.8645515535824E+14
2018-03-25,1.8302095072381E+14
2018-03-26,1.8839312529719E+14
2018-03-27,1.7612332883137E+14
2018-03-28,1.9637600259028E+14
2018-03-29,1.8901150114139E+14
2018-03-30,1.8766878420046E+14
2018-03-31,2.041140365079E+14
2018-04-01,1.9523521925191E+14
2018-04-02,2.078630932078E+14
2018-04-03,1.897414305644E+14
2018-04-04,2.0386857276936E+14
2018-04-05,2.0464019455206E+14
2018-04-06,2.1185610913232E+14
2018-04-07,2.1082859882591E+14
2018-04-08,2.0055611113824E+14
2018-04-09,2.0758489618225E+14
2018-04-10,2.1376631671402E+14
2018-04-11,1.9590605948548E+14
2018-04-12,2.0216712818536E+14
2018-04-13,2.1306152993509E+14
2018-04-14,2.1781507440351E+14
2018-04-15,2.1436030696812E+14
2018-04-16,2.1364046142037E+14
2018-04-17,2.0418554827361E+14
2018-04-18,2.1568559739502E+14
2018-04-19,2.3244697872644E+14
2018-04-20,2.1831235112630E+14
2018-04-21,2.3674349607103E+14
2018-04-22,2.4079070656628E+14
2018-04-23,2.3943753736543E+14
2018-04-24,2.6122777290737E+14
2018-04-25,2.3737279752867E+14
2018-04-26,2.3200623059811E+14
2018-04-27,2.3797634426501E+14
2018-04-28,2.4899592389954E+14
2018-04-29,2.5673309497594E+14
2018-04-30,2.6489490274907E+14
2018-05-01,2.7364402585044E+14
2018-05-02,2.6286797032458E+14
2018-05-03,2.5048835545303E+14
2018-05-04,2.6487364435594E+14
2018-05-05,2.7731335997495E+14
2018-05-06,2.8847092447068E+14
2018-05-07,2.8944221682935E+14
2018-05-08,2.8778446283152E+14
2018-05-09,2.8046491809752E+14
2018-05-10,3.0075264814924E+14
2018-05-11,2.8571478308861E+14
2018-05-12,2.9840501091641E+14
2018-05-13,3.0680010752753E+14
2018-05-14,2.9981542338931E+14
2018-05-15,2.927334050636E+14
2018-05-16,3.139340239278E+14
2018-05-17,3.1189905280209E+14
2018-05-18,3.1714245759504E+14
2018-05-19,2.9432242609321E+14
2018-05-20,3.0356492654334E+14
2018-05-21,3.229076910834E+14
2018-05-22,3.1154257297103E+14
2018-05-23,3.2469304890011E+14
2018-05-24,3.4288369655172E+14
2018-05-25,3.1805346874777E+14
2018-05-26,3.1031632795348E+14
2018-05-27,3.1234242763409E+14
2018-05-28,3.1205344380089E+14
2018-05-29,3.1121302458853E+14
2018-05-30,2.9510910083853E+14
2018-05-31,2.8473315603922E+14
2018-06-01,2.9507580409817E+14
2018-06-02,2.9340210761481E+14
2018-06-03,2.8964721844063E+14
2018-06-04,2.8781958444471E+14
2018-06-05,3.0881977574967E+14
2018-06-06,3.2098679852973E+14
2018-06-07,3.2964255307165E+14
2018-06-08,3.3096027758362E+14
2018-06-09,3.059770134251E+14
2018-06-10,3.23943213052E+14
2018-06-11,3.0233768549932E+14
2018-06-12,3.1611485407157E+14
2018-06-13,3.2927316008598E+14
2018-06-14,3.0790037066413E+14
2018-06-15,2.9876964641862E+14
2018-06-16,2.9722313710302E+14
2018-06-17,3.1915340023445E+14
2018-06-18,3.0335364121124E+14
2018-06-19,3.0269418553929E+14
2018-06-20,2.9999875392541E+14
2018-06-21,3.0249569083783E+14
2018-06-22,3.0968092813859E+14
2018-06-23,2.9817670836835E+14
2018-06-24,2.9230012293822E+14
2018-06-25,3.0390412035629E+14
2018-06-26,2.9553173276838E+14
2018-06-27,273841798223682
2018-06-28,2.657361822342E+14
2018-06-29,2.8729751890817E+14
2018-06-30,3.0481677515395E+14
2018-07-01,2.8066020165175E+14
2018-07-02,2.657389645469E+14
2018-07-03,2.626199862667E+14
2018-07-04,259151230445432
2018-07-05,2.6685297464801E+14
2018-07-06,2.5831476826816E+14
2018-07-07,2.7632984253005E+14
2018-07-08,2.7302739808486E+14
2018-07-09,2.9324999322943E+14
2018-07-10,2.6728117578818E+14
2018-07-11,2.5891573110547E+14
2018-07-12,2.7580810536776E+14
2018-07-13,2.6772792175705E+14
2018-07-14,2.7168283368726E+14
2018-07-15,2.7842166389144E+14
2018-07-16,2.9277207662973E+14
2018-07-17,3.0328577109336E+14
2018-07-18,2.8519158110457E+14
2018-07-19,2.8322012225308E+14
2018-07-20,2.8472350109736E+14
2018-07-21,2.6419559472943E+14
2018-07-22,2.6318242759433E+14
2018-07-23,2.8118716586972E+14
2018-07-24,3.1326718854549E+14
2018-07-25,2.7883311733719E+14
2018-07-26,3.0302316739373E+14
2018-07-27,3.0406344959614E+14
2018-07-28,2.841884718193E+14
2018-07-29,3.0675729986950E+14
2018-07-30,2.8125345660897E+14
2018-07-31,2.4552694356004E+14
2018-08-01,252499090812310
2018-08-02,2.6938388152831E+14
2018-08-03,2.6011092771253E+14
2018-08-04,2.5886050898364E+14
2018-08-05,2.6471857566408E+14
2018-08-06,2.701577019004E+14
2018-08-07,2.8733608094557E+14
2018-08-08,2.6502510886296E+14
2018-08-09,2.8530070496148E+14
2018-08-10,2.8935437204998E+14
2018-08-11,2.5292222135182E+14
2018-08-12,2.4492544217426E+14
2018-08-13,2.629840067764E+14
2018-08-14,2.376526780316E+14
2018-08-15,2.5615135660282E+14
2018-08-16,2.4406831215511E+14
2018-08-17,2.3168490660033E+14
2018-08-18,2.4913836953684E+14
2018-08-19,2.4910250047521E+14
2018-08-20,2.5885705032887E+14
2018-08-21,2.5884912593093E+14
2018-08-22,2.500964450573E+14
2018-08-23,2.5621557903439E+14
2018-08-24,2.4938649156766E+14
2018-08-25,2.6144774173381E+14
2018-08-26,2.5213694712548E+14
2018-08-27,2.439923739646E+14
2018-08-28,2.445547574451E+14
2018-08-29,2.5071213221826E+14
2018-08-30,2.5825551390256E+14
2018-08-31,2.4896372502405E+14
2018-09-01,2.6065885210249E+14
2018-09-02,2.4358663819354E+14
2018-09-03,2.4719832772229E+14
2018-09-04,2.5898654869489E+14
2018-09-05,2.5700470869016E+14
2018-09-06,2.5914699166004E+14
2018-09-07,2.4110694079815E+14
2018-09-08,2.4729463663212E+14
2018-09-09,2.5150940178538E+14
2018-09-10,2.5150395454046E+14
2018-09-11,2.514117317173E+14
2018-09-12,2.6302756499116E+14
2018-09-13,2.402344308835E+14
2018-09-14,2.6088217984546E+14
2018-09-15,2.5675653313211E+14
2018-09-16,2.5369322039367E+14
2018-09-17,2.4399766203092E+14
2018-09-18,2.5555314407179E+14
2018-09-19,2.4911077405726E+14
2018-09-20,2.3601555305149E+14
2018-09-21,2.607255833321E+14
2018-09-22,2.7036081142237E+14
2018-09-23,2.6919960331601E+14
2018-09-24,2.6357481867592E+14
2018-09-25,2.5708653794218E+14
2018-09-26,2.5271944405783E+14
2018-09-27,2.4632049449959E+14
2018-09-28,2.69259773258E+14
2018-09-29,2.5863689194585E+14
2018-09-30,258500758663422
2018-10-01,2.69598615304E+14
2018-10-02,2.5777791090498E+14
2018-10-03,2.5234664199309E+14
2018-10-04,2.4257660312109E+14
2018-10-05,2.3327795712522E+14
2018-10-06,2.5304259969786E+14
2018-10-07,2.5543019384192E+14
2018-10-08,2.6020765990524E+14
2018-10-09,2.5393864280102E+14
2018-10-10,2.5708117231817E+14
2018-10-11,2.5231669817458E+14
2018-10-12,2.6140371092664E+14
2018-10-13,2.4935998807318E+14
2018-10-14,2.5736046347788E+14
2018-10-15,2.7379973171259E+14
2018-10-16,2.5761332290720E+14
2018-10-17,2.5254664156052E+14
2018-10-18,2.6297072750614E+14
2018-10-19,2.5124419312121E+14
2018-10-20,2.378686185849E+14
2018-10-21,2.4936245547566E+14
2018-10-22,2.5308314489534E+14
2018-10-23,2.5694882983448E+14
2018-10-24,2.4414713464454E+14
2018-10-25,2.3819334363081E+14
2018-10-26,2.1917905714054E+14
2018-10-27,2.266235915327E+14
2018-10-28,2.4355616257847E+14
2018-10-29,2.4329405175922E+14
2018-10-30,2.4493807834068E+14
2018-10-31,2.3163751413339E+14
2018-11-01,2.4087805775545E+14
2018-11-02,2.2710185950629E+14
2018-11-03,2.2324424951137E+14
2018-11-04,2.3500677830944E+14
2018-11-05,2.5181001280187E+14
2018-11-06,2.395870364654E+14
2018-11-07,2.3500969638954E+14
2018-11-08,2.4517234632493E+14
2018-11-09,233213976171658
2018-11-10,2.2696711730115E+14
2018-11-11,2.3079741125317E+14
2018-11-12,2.3579664371126E+14
2018-11-13,2.3619184007151E+14
2018-11-14,2.3378376746095E+14
2018-11-15,2.2694000378751E+14
2018-11-16,2.2277021838741E+14
2018-11-17,2.3302047732308E+14
2018-11-18,2.2352638261922E+14
2018-11-19,2.151116887362E+14
2018-11-20,1.942899219534E+14
2018-11-21,1.9597958276864E+14
2018-11-22,2.0549457233641E+14
2018-11-23,1.9901754469864E+14
2018-11-24,1.8300679015087E+14
2018-11-25,1.8725824055062E+14
2018-11-26,1.755278788816E+14
2018-11-27,1.6348238581668E+14
2018-11-28,1.5912012614561E+14
2018-11-29,1.6290407491196E+14
2018-11-30,1.6786767102381E+14
2018-12-01,1.8105461052468E+14
2018-12-02,1.8044770008975E+14
2018-12-03,1.8108481228072E+14
2018-12-04,1.8387495527293E+14
2018-12-05,1.7900653408074E+14
2018-12-06,1.7424245944225E+14
2018-12-07,1.7311880586941E+14
2018-12-08,1.6543240313382E+14
2018-12-09,1.5950017356507E+14
2018-12-10,1.6076029253182E+14
2018-12-11,1.6079251988594E+14
2018-12-12,1.5298064246676E+14
2018-12-13,1.6370816221813E+14
2018-12-14,1.6931689224163E+14
2018-12-15,1.505977187011E+14
2018-12-16,1.5869395193613E+14
2018-12-17,1.4621182804678E+14
2018-12-18,1.5019035793399E+14
2018-12-19,151916534505429
2018-12-20,1.5740971301811E+14
2018-12-21,1.7496095528606E+14
2018-12-22,1.7265404361341E+14
2018-12-23,1.8545359991937E+14
2018-12-24,1.7774225042966E+14
2018-12-25,1.6868018191448E+14
2018-12-26,1.6280608281655E+14
2018-12-27,1.678765787965E+14
2018-12-28,1.6696492179853E+14
2018-12-29,1.7074290345377E+14
2018-12-30,1.7275184506977E+14
2018-12-31,1.7242421512259E+14
2019-01-01,1.6881373369041E+14
2019-01-02,1.7053539948647E+14
2019-01-03,1.745149751883E+14
2019-01-04,1.7862874247231E+14
2019-01-05,1.7880188708736E+14
2019-01-06,1.796005011408E+14
2019-01-07,1.7498702721201E+14
2019-01-08,1.7266347393808E+14
2019-01-09,1.74219556423E+14
2019-01-10,1.7923301564342E+14
2019-01-11,1.9039334220091E+14
2019-01-12,1.9404419737198E+14
2019-01-13,1.9242009605985E+14
2019-01-14,185399092785622
2019-01-15,1.7360441107433E+14
2019-01-16,172868159220833
2019-01-17,1.8621884533201E+14
2019-01-18,1.8591337193998E+14
2019-01-19,1.863312871924E+14
2019-01-20,1.8557075850341E+14
2019-01-21,1.7616719278285E+14
2019-01-22,1.8698969723915E+14
2019-01-23,1.861944236038E+14
2019-01-24,1.9105188340848E+14
2019-01-25,1.8434992765059E+14
2019-01-26,1.9666893563453E+14
2019-01-27,2.0761477279084E+14
2019-01-28,1.9995870822806E+14
2019-01-29,1.9974914113358E+14
2019-01-30,2.0970042561186E+14
2019-01-31,1.9008918735471E+14
2019-02-01,1.968390705359E+14
2019-02-02,2.0679322884185E+14
2019-02-03,2.0991966894452E+14
2019-02-04,2.0338115262194E+14
2019-02-05,2.0235640900793E+14
2019-02-06,2.0535108992989E+14
2019-02-07,2.1160681001692E+14
2019-02-08,2.0286115305712E+14
2019-02-09,2.0412335259441E+14
2019-02-10,2.1258067060262E+14
2019-02-11,2.1217033103411E+14
2019-02-12,2.097386959851E+14
2019-02-13,2.1786193966337E+14
2019-02-14,2.1479808877389E+14
2019-02-15,2.1079630170631E+14
2019-02-16,2.2581624306962E+14
2019-02-17,2.2097819552561E+14
2019-02-18,2.2607459781388E+14
2019-02-19,2.2304216617323E+14
2019-02-20,2.2452873138742E+14
2019-02-21,2.3246096040474E+14
2019-02-22,2.1999468437039E+14
2019-02-23,2.359141395707E+14
2019-02-24,2.3834881819898E+14
2019-02-25,2.2848268686635E+14
2019-02-26,2.4327383629207E+14
2019-02-27,2.3819610160068E+14
2019-02-28,2.3017384453046E+14
2019-03-01,2.3169959279069E+14
2019-03-02,2.3821307697145E+14
2019-03-03,2.3826045318088E+14
2019-03-04,2.4399098307572E+14
2019-03-05,2.6796962438441E+14
2019-03-06,2.5446808255664E+14
2019-03-07,2.5341187580369E+14
2019-03-08,2.4138478999707E+14
2019-03-09,2.5448797564162E+14
2019-03-10,2.4658651172712E+14
2019-03-11,2.5830306988916E+14
2019-03-12,2.6630538601947E+14
2019-03-13,2.5170640619964E+14
2019-03-14,2.6039542221151E+14
2019-03-15,2.5841709358402E+14
2019-03-16,2.5227561730884E+14
2019-03-17,2.7338632706782E+14
2019-03-18,2.8832166183392E+14
2019-03-19,2.7265570907921E+14
2019-03-20,2.6367982886458E+14
2019-03-21,2.7595287017022E+14
2019-03-22,2.8090911675951E+14
2019-03-23,2.8364933322305E+14
2019-03-24,2.8420995103751E+14
2019-03-25,2.7755390506169E+14
2019-03-26,2.9841578080342E+14
2019-03-27,284466818090944
2019-03-28,2.9856691839932E+14
2019-03-29,3.2135978463537E+14
2019-03-30,3.1589616431059E+14
2019-03-31,3.0088241455803E+14
2019-04-01,3.1110484960323E+14
2019-04-02,3.3699027733049E+14
2019-04-03,3.3490214153764E+14
2019-04-04,3.2121009837692E+14
2019-04-05,3.3558480981602E+14
2019-04-06,3.3504467881823E+14
2019-04-07,3.3759249916653E+14
2019-04-08,3.5943706634265E+14
2019-04-09,3.3252995619061E+14
2019-04-10,3.1967976760990E+14
2019-04-11,3.3507294180274E+14
2019-04-12,3.2050118304274E+14
2019-04-13,3.2489123443754E+14
2019-04-14,3.4754650921881E+14
2019-04-15,3.719233443568E+14
2019-04-16,3.3792593449696E+14
2019-04-17,3.3328614855011E+14
2019-04-18,3.4368688008748E+14
2019-04-19,3.4166619439148E+14
2019-04-20,3.334310382648E+14
2019-04-21,3.4583737273784E+14
2019-04-22,3.3539070180521E+14
2019-04-23,3.2906299622674E+14
2019-04-24,3.2811595194941E+14
2019-04-25,3.1810667036302E+14
2019-04-26,3.2047725230546E+14
2019-04-27,3.2220657927742E+14
2019-04-28,3.1888299604826E+14
2019-04-29,333406253464246
2019-04-30,3.37688342243E+14
2019-05-01,3.4409110061829E+14
2019-05-02,3.5597836575746E+14
2019-05-03,3.3161752666982E+14
2019-05-04,3.19371439683E+14
2019-05-05,3.4323369469066E+14
2019-05-06,3.5584395562661E+14
2019-05-07,3.4464464887639E+14
2019-05-08,3.3119475956298E+14
2019-05-09,3.4901854390636E+14
2019-05-10,3.6090231546278E+14
2019-05-11,3.4104266936732E+14
2019-05-12,318630174556858
2019-05-13,3.4803159288622E+14
2019-05-14,3.4612954850897E+14
2019-05-15,3.4790709400141E+14
2019-05-16,371591874353776
2019-05-17,3.5715813449682E+14
2019-05-18,3.4536439884124E+14
2019-05-19,3.4402328619186E+14
2019-05-20,3.5311940119376E+14
2019-05-21,3.4802720087589E+14
2019-05-22,3.5302854521663E+14
2019-05-23,3.4318460577082E+14
2019-05-24,3.5379671328659E+14
2019-05-25,3.5314305170343E+14
2019-05-26,3.6851731965484E+14
2019-05-27,3.6088676208202E+14
2019-05-28,3.5878611303539E+14
2019-05-29,3.6700877986016E+14
2019-05-30,3.6754698073481E+14
2019-05-31,3.7325889420535E+14
2019-06-01,3.7063784109118E+14
2019-06-02,3.7398144611583E+14
2019-06-03,3.7057074972294E+14
2019-06-04,3.6044647495812E+14
2019-06-05,3.7992611093294E+14
2019-06-06,3.7393474127825E+14
2019-06-07,3.7987592887079E+14
2019-06-08,3.946996697193E+14
2019-06-09,3.987010156503E+14
2019-06-10,4.0775567000227E+14
2019-06-11,3.6685402642085E+14
2019-06-12,3.675376254596E+14
2019-06-13,3.8659126940478E+14
2019-06-14,3.943471800054E+14
2019-06-15,3.8800374395101E+14
2019-06-16,3.9431515202199E+14
2019-06-17,3.9713693051688E+14
2019-06-18,3.9788291363138E+14
2019-06-19,4.1309615943649E+14
2019-06-20,4.3826228150072E+14
2019-06-21,4.4513372410287E+14
2019-06-22,4.0455370274657E+14
2019-06-23,4.23665802023E+14
2019-06-24,4.4557385937037E+14
2019-06-25,4.461981267491E+14
2019-06-26,4.3568949436036E+14
2019-06-27,4.5796866983324E+14
2019-06-28,4.5534074640103E+14
2019-06-29,4.346294271051E+14
2019-06-30,4.1807714212746E+14
2019-07-01,436768825503554
2019-07-02,4.4535762123262E+14
2019-07-03,4.6810189966587E+14
2019-07-04,4.5507842130954E+14
2019-07-05,4.3904000430781E+14
2019-07-06,4.2843937135571E+14
2019-07-07,4.4970320252872E+14
